Bus_ID,Bus_Name,Cum_sOTDF,Avg_sOTDF,Med_sOTDF,Max_sOTDF,Min_sOTDF,Circuit_Involved_max,Scaled_OTDF_Contribution_max,Cont_Loading_x,Percent Reduction_max,Circuit_Involved_min,Scaled_OTDF_Contribution_min,Cont_Loading_y,Percent Reduction_min
344,StratfT,-24.72520597798806,-1.37362255433267,1.8893793185283099,3.018757755571018,-35.99628657648633,''Maynooth A' to     'Timahoe'',3.018757755571018,115.13766309219635,70.64427152245628,''Coolnabacky' to  'Portlaoise'',-35.99628657648633,174.04345554205617,-2725.79973181987
358,SomrstT,-14.131648461027876,-0.9421098974018584,2.2507231380735058,39.55525790780135,-81.11783852118224,''Cashla' to  'Shantallow'',39.55525790780135,131.12128916280417,985.7462830577838,''Shannonbridg' to    'Somrst T'',-81.11783852118224,117.38620918972128,-1261.4811109654147
485,OutaghT,2.977115258494268,0.19847435056628454,-1.1716522498297366,2.871799063336681,-2.490300750101216,''McDermott' to  'North Quays'',2.871799063336681,131.49792174241549,81.8561438106293,''Shannonbridg' to    'Dallow T'',-2.490300750101216,205.21591123058096,-227.26337518192463
674,LouthB,-13.40536120261309,-0.7885506589772406,-1.7219009733636137,6.892548045335026,-6.628062440098239,''Ratrussan' to    'Shankill'',6.892548045335026,111.9120617296248,2.2875355651564897,''Flagford' to  'Sliabh Bawn'',-6.628062440098239,126.04702382347412,-8.001778285815162
687,Kilpaddoge,22.730759021143868,1.5153839347429245,2.2504084780234614,4.339992756863269,-3.2968393934811098,''Shannonbridg' to    'Somrst T'',4.339992756863269,117.38620918972128,67.49216922342049,''Coolnabacky' to  'Portlaoise'',-3.2968393934811098,174.04345554205617,-249.65141655679045
707,Killonan2,19.31534069260526,1.2876893795070175,2.2504117891869124,3.575200331928068,-3.183275869139968,''Lanesboro' to  'Sliabh Bawn'',3.575200331928068,127.54969851964366,137.45009953738395,''Coolnabacky' to  'Portlaoise'',-3.183275869139968,174.04345554205617,-241.05187883681322
739,Kilnap,13.01969140159034,0.8137307125993962,2.1077922650018444,2.9887871620434088,-4.960860875125399,''Cahir' to        'Doon'',2.9887871620434088,140.62618463459307,153.68875608257866,''Coolnabacky' to  'Portlaoise'',-4.960860875125399,174.04345554205617,-375.6585617319097
744,KnockanureB,0.9171791508737663,0.06551279649098331,-1.2355461995644186,2.87206370268519,-2.4903456090786884,''McDermott' to  'North Quays'',2.87206370268519,131.49792174241549,81.86368694163943,''Shannonbridg' to    'Dallow T'',-2.4903456090786884,205.21591123058096,-227.26746898570602
752,IkerinT,74.76888376462973,4.673055235289358,2.2579035916009476,29.40236142977956,-2.827075541239705,''Cahir' to        'Doon'',29.40236142977956,140.62618463459307,1511.9217625867127,''Shanonagh' to   'Lanesboro'',-2.827075541239705,110.12798532388821,-46.277516546195294
756,INCHICORE,2.355574835375281,0.14722342721095505,1.4167369663529052,2.8730625466917816,-4.670163424391894,''McDermott' to  'North Quays'',2.8730625466917816,131.49792174241549,81.89215742890012,''Maynooth B' to    'Rinawade'',-4.670163424391894,147.90307329116044,-121.0028235308181
776,Clogher,-110.4680838298279,-6.498122578225171,-3.530518090638782,2.8715527545643185,-22.867907396598913,''McDermott' to  'North Quays'',2.8715527545643185,131.49792174241549,81.8491231640424,''Flagford' to       'Sligo'',-22.867907396598913,124.72419071880961,-448.766334804078
777,Clogher,-110.4182602299866,-6.495191778234506,-3.528925747259753,2.870257619810778,-22.85759345399567,''McDermott' to  'North Quays'',2.870257619810778,131.49792174241549,81.81220737212874,''Flagford' to       'Sligo'',-22.85759345399567,124.72419071880961,-448.5639310537407
792,GolaghT,-110.41988332130902,-6.495287254194648,-3.5289776206647283,2.8702998109699154,-22.857929448942183,''McDermott' to  'North Quays'',2.8702998109699154,131.49792174241549,1.0363031928857458,''Flagford' to       'Sligo'',-22.857929448942183,124.72419071880961,-5.6818933130130524
821,Griffinrath,-6.521992335564487,-0.3623329075313604,2.190827148978193,12.876887783673137,-30.464922130239636,''Coolnabacky' to  'Portlaoise'',12.876887783673137,174.04345554205617,975.0955058330621,''Maynooth A' to     'Timahoe'',-30.464922130239636,115.13766309219635,-712.9330688782077
824,GrfratT,-6.521993497874439,-0.3623329721041355,2.19082753929048,12.87689007807319,-30.464927558503767,''Coolnabacky' to  'Portlaoise'',12.87689007807319,174.04345554205617,975.0956795752908,''Maynooth A' to     'Timahoe'',-30.464927558503767,115.13766309219635,-712.9331959091905
860,Fassaroe_T,-1.533999300594439,-0.10226662003962926,1.4184756086818282,2.87294479656891,-4.198815995674186,''McDermott' to  'North Quays'',2.87294479656891,131.49792174241549,81.88880114568568,''Maynooth B' to    'Rinawade'',-4.198815995674186,147.90307329116044,-108.7903237624058
873,Slievecallan,13.201201186913082,1.0154770143779293,2.250542252035872,3.287838814042717,-3.0700636155971823,''Lanesboro' to  'Sliabh Bawn'',3.287838814042717,127.54969851964366,126.40236358708705,''Shanonagh' to   'Lanesboro'',-3.0700636155971823,110.12798532388821,-50.255084342871605
878,Dunfir_T,197.02224445750733,10.945680247639295,2.690618978480937,95.20001228932028,-2.490195658219879,''Maynooth B' to    'Rinawade'',95.20001228932028,147.90307329116044,2466.6096751584873,''Shannonbridg' to    'Dallow T'',-2.490195658219879,205.21591123058096,-227.25378455892215
907,DallowT,277.30556960561955,18.48703797370797,2.8721050516248137,202.71720301075229,-2.7672171319969636,''Shannonbridg' to    'Dallow T'',202.71720301075229,205.21591123058096,18499.85218122369,''Shanonagh' to   'Lanesboro'',-2.7672171319969636,110.12798532388821,-45.29767059452144
1086,CookstownA,2.2468108326416028,0.14042567704010017,1.4189124461350549,2.8729759937360435,-4.638500370163893,''McDermott' to  'North Quays'',2.8729759937360435,131.49792174241549,81.88969037217508,''Maynooth B' to    'Rinawade'',-4.638500370163893,147.90307329116044,-120.1824413268064
1095,Ckmn_PST,0.4479579158396283,0.02986386105597522,1.4218707170770117,2.873040441747197,-4.597016646454829,''McDermott' to  'North Quays'',2.873040441747197,131.49792174241549,81.89152736200374,''Maynooth B' to    'Rinawade'',-4.597016646454829,147.90307329116044,-119.10760791237986
1097,CKM_Country,-1.6728628368163132,-0.11152418912108755,1.4233693773745009,2.8729461848290185,-4.246545528460033,''McDermott' to  'North Quays'',2.8729461848290185,131.49792174241549,81.88884071587029,''Maynooth B' to    'Rinawade'',-4.246545528460033,147.90307329116044,-110.02698460445038
1117,CathFall,-122.12766896518583,-7.183980527363873,-4.409914920160694,3.1286639983045132,-34.79143300321417,''Maynooth B' to    'Rinawade'',3.1286639983045132,147.90307329116044,6.484286182159467,''Flagford' to       'Sligo'',-34.79143300321417,124.72419071880961,-54.6142513997019
1170,Clonkeen,9.659532969583678,0.7430409976602829,1.9122843172567203,2.871648716525076,-3.2105519560533766,''McDermott' to  'North Quays'',2.871648716525076,131.49792174241549,81.85185840974967,''Coolnabacky' to  'Portlaoise'',-3.2105519560533766,174.04345554205617,-243.11734606870908
