name,index,hv_bus,lv_bus,sn_mva,vn_hv_kv,vn_lv_kv,vk_percent,vkr_percent,pfe_kw,i0_percent,shift_degree,tap_side,tap_neutral,tap_min,tap_max,tap_step_percent,tap_step_degree,tap_pos,parallel,max_loading_percent,in_service,tap_changer_type
 'Thornsberry' to    'THRONSBE',79,225,224,5,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
       'Srah' to        'Srah',78,222,223,5,38,10,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
       'Srah' to        'Srah',77,222,223,5,38,10,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
    'Lehinch' to     'Lehinch',76,221,220,6,38,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Charlest' ,74,217,218,5,38,10,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Rooskey' ,73,217,216,5,38,10,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Tonroe' ,72,217,215,10,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Ballaghadree' to  'Ballaghadree',69,214,212,5,38,10,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Ballaghadree' to  'Ballaghadree',68,214,212,5,38,10,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Drumloug' ,63,206,199,6.4,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Beam Hil' ,62,205,198,16.8,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Drumloug' ,60,202,197,12,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'BeamHill' ,59,201,205,15,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Slievera' ,58,195,196,5,20,10,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Slievere' ,57,195,193,5,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Garyspil' ,56,194,196,5,38,10,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'ROSBER2_' ,53,186,191,5,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'ROSBER1_' ,52,186,191,5,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'ROSBER3_' ,51,186,189,15,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'RAHORA_2' ,50,185,182,4.5,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'BALLYMAR' ,49,184,181,7.5,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'BALLYMAR' ,48,184,44,9.2,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'WEXFORD_' ,44,172,174,5,38,10,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
    'Wexford' to  'Ballycarran',40,172,160,4,38,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'CARNSOR' ,39,171,164,12.6,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'RICHFIEL' ,38,170,163,22.4,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
   'Killnick' to    'Killnick',37,169,167,5,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
   'Killnick' to    'Killnick',36,169,167,5,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'RICHFIEL' ,35,168,162,7.0875,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
  'Blusheens' to   'Blusheens',34,166,161,5,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'BUNKIMAL' ,30,153,119,54.929,20,0.66,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Bunkimal' ,29,152,153,50,110,20,6,1.206,18,0.05,150,hv,0,-9,9,1.5,0,0,1,125,TRUE,Ratio
 'Knocknam' ,19,113,115,42.5,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'LETTERCA' ,18,97,98,25,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Cleanrat' ,17,63,61,40,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Cleanrat' ,16,61,60,44.772,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Woodhous' ,14,33,32,28.91,20,0.66,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Spion Ko' ,689,1403,1398,1.44,20,0.69,5.902394987,1.176130453,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Lee Stra' ,94,254,245,1.8,20,0.69,5.887445887,1.168005483,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Mienvee' ,693,1418,1411,0.9,20,0.69,5.82244898,1.263608589,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Burtonpo' ,625,1299,1286,0.8,20,0.69,5.82244898,1.35882598,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'BALLYDUF' ,275,610,49,0.66798,20,0.69,5.82244898,1.387622918,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Burtonpo' ,15,51,944,0.56,20,0.69,5.82244898,1.35882598,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Glackmor' ,155,375,367,2.5,20,0.69,5.82010582,1.145273721,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'GURTEEN' ,87,236,94,2.56059,20,0.69,5.817013792,1.144878197,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'GRENOGE' ,500,1069,1065,2.891,20,0.66,5.816148052,1.1519098,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Carrig' ,414,908,902,2.7,20,0.69,5.811808108,1.145064556,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'BORRISFA' ,219,501,497,2.7,20,0.69,5.811808108,1.145064556,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Ikerin' ,218,501,496,2.7,20,0.69,5.811808108,1.145064556,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Ikerin' ,217,501,495,2.7,20,0.69,5.811808108,1.145064556,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Trien 20' ,132,304,287,1.98,20,0.69,5.811808108,1.145064556,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Trien 20' ,131,304,286,1.8,20,0.69,5.811808108,1.145064556,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Trien 20' ,130,304,281,2.7,20,0.69,5.811808108,1.145064556,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'CORNEEN' ,362,789,786,3.2,20,0.69,5.793137698,1.145732943,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Cronalag' ,560,1178,1176,2.4,20,0.69,5.77820137,1.146267652,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Cronalag' ,559,1178,1175,3.6,20,0.69,5.77820137,1.146267652,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'CaranneH' ,555,1161,1155,3.6,20,0.69,5.77820137,1.146267652,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'CaranneH' ,554,1161,1148,2,20,0.69,5.77820137,1.146267652,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Cuillale' ,539,1135,1127,3.6,20,0.69,5.77820137,1.146267652,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Cuillale' ,538,1135,1126,1.8,20,0.69,5.77820137,1.146267652,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'inverin' ,171,403,400,4,20,0.69,5.763265041,1.146802361,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'KNOCKNA_' ,672,1376,1372,4.2,20,0.69,5.755796877,1.147069715,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'CAHERLEV' ,671,1376,1371,4.2,20,0.69,5.755796877,1.147069715,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
    'Tramore' to     'Tramore',582,1219,1223,10,38,10,5.754455446,1.037465347,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
    'Tramore' to     'Tramore',581,1219,1223,10,38,10,5.754455446,1.037465347,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
      'Cloon' to       'Cloon',510,1080,1082,10,38,10,5.754455446,1.037465347,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Athgarva' ,230,524,525,10,38,10,5.754455446,1.037465347,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
     'Athboy' to      'Athboy',223,512,517,10,38,10,5.754455446,1.037465347,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Derryclu' ,80,225,226,10,38,10,5.754455446,1.037465347,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'CLOONLUS' ,511,1081,1077,4.5,20,0.69,5.744594631,1.147470747,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Lahanagh' ,426,927,918,4.5,20,0.69,5.744594631,1.147470747,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Skehanag' ,413,906,901,4.5,20,0.69,5.744594631,1.147470747,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Leabeg' ,412,905,900,4.5,20,0.69,5.744594631,1.147470747,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Croaghna' ,234,532,529,4.5,20,0.69,5.744594631,1.147470747,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Beenagee' ,97,257,248,4.8,20,0.69,5.733392385,1.147871779,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
     'Banoge' to    'Gorey PV',570,1197,1193,5,20,0.69,5.725924221,1.148139134,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
     'Nenagh' to    'Lisbrien',216,501,494,5,20,0.69,5.725924221,1.148139134,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Carrow' ,207,480,74,5,20,0.69,5.725924221,1.148139134,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Curraghd' ,125,297,85,5.00985,20,0.69,5.725556414,1.148152301,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'KILTUMPE' ,654,1345,70,5.555367,20,0.66,5.716658402,1.155471454,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Mount Ea' ,95,255,246,5.4,20,0.69,5.710987893,1.148673843,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Ballycur' ,457,979,90,5.5665,20,0.69,5.704770646,1.148896416,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Currabwe' ,431,934,915,5.6,20,0.69,5.703519729,1.148941197,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'CorrieMo' ,691,1403,1400,5.76,20,0.69,5.697545197,1.149155081,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Meenadre' ,616,1290,1279,3.6,20,0.69,5.6885834,1.149475907,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Geevagh' ,548,1157,1150,6,20,0.69,5.6885834,1.149475907,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Castlekelly' to  'Castlekelly',331,713,709,6,20,0.69,5.6885834,1.149475907,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Meenadre' ,233,531,528,4,20,0.4,5.6885834,1.149475907,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Meenadre' ,232,531,54,6,20,0.69,5.6885834,1.149475907,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Greenoge' ,501,1069,1066,6.24,20,0.69,5.679621604,1.149796732,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Crowinst' ,226,516,507,6.3,20,0.69,5.677381154,1.149876938,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'SPRINGF_' ,682,1386,111,6.6798,20,0.69,5.663199111,1.150384645,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'CAHER_20' ,655,1347,99,6.6798,20,0.69,5.663199111,1.150384645,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Kilronan' ,690,1403,1399,7.2,20,0.69,5.643774416,1.151080034,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'BlackBan' ,552,1160,1154,3.6,20,0.69,5.643774416,1.151080034,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'BlackBan' ,551,1160,1153,7.2,20,0.69,5.643774416,1.151080034,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Tursilla' ,93,253,249,7.2,20,0.69,5.643774416,1.151080034,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Largan H' ,70,215,211,7.2,20,0.69,5.643774416,1.151080034,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Ballaman' ,277,611,614,4.6,20,1,5.622316129,1.079508581,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Knockast' ,694,1419,1412,8,20,0.69,5.613901759,1.152149452,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Mullanan' ,264,590,578,8,20,0.69,5.613901759,1.152149452,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Loughder' ,623,1297,1282,8.1,20,0.69,5.610167677,1.15228313,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Altagowl' ,550,1159,1152,9,20,0.69,5.576560939,1.153486225,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
     'Arklow' to  'Ballycooleen',687,1392,1379,5,10,0.4,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
       'Athy' to   'Woodstock',666,1356,1355,5,10,0.4,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Moatstow' ,665,1356,1354,8,10,0.4,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
       'Athy' to   'Moatstown',664,1356,1354,8.4,10,0.4,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'BALLYNAG' ,639,1322,41,2.1,10,0.69,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'BALLYNAG' ,638,1321,40,4.2,10,0.69,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Bunnahow' ,606,1262,102,2.838915,10,0.69,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Coolnagappog' to  'Coolnagappog',583,1220,1217,6,10,0.4,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Farranlahass' to  'Farranlahass',519,1108,1101,5,10,0.4,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
      'Cloon' to    'Barnderg',508,1079,1076,5,10,0.4,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
    'Rathleg' to     'Rathleg',496,1053,1050,6,10,0.4,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'glasha h' ,454,973,966,1.5,10,0.4,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Whiteriv' ,447,960,945,2,10,0.69,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Grangegeeth' to  'Grangegeeth ',441,954,941,5,10,0.4,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Reenascr' ,430,933,920,4.5,10,0.4,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Kerdiffstown' to  'Kerdiffstown',237,539,537,5,10,0.4,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Bodenstown' to  'Bodenstown',236,538,536,5,10,4,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'BROWNSTO' ,231,525,520,12.6,10,0.4,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Pollardstown' to  'Pollardstown',228,521,519,5,10,0.4,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
     'Athboy' to   'Kilkeelan',227,517,505,5,10,0.4,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Poppintree' to  'Huntstown AD',200,471,470,2.5,10,0.4,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Poppintree' to  'Huntstown AD',199,471,469,2.5,10,0.4,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
  'Shanderry' to     'Acragar',195,454,449,6,10,0.4,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Stephenstown' to  'Gardnershill',148,350,349,10,10,0.4,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Stephenstown' to        'Matt',147,350,348,5,10,0.4,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'GradyJoi' ,75,218,209,2.89,10,0.66,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Roosky' ,71,216,210,5,10,0.69,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
    'Biocore' to     'Biocore',67,213,208,2.25,10,0.4,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Curraghmarti' to  'Curraghmarti',47,183,180,5,10,0.4,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'BALLYSHA' ,45,174,48,2.1,10,0.69,4,1.0794,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
