DateTime,Season,IE Demand,IE Demand factor of Peak,IE Demand factor of Winter Peak,Wind CF,IE Wind Availability,IE Wind Generation,Solar CF,IE Solar Availability,IE Solar Generation,IE Hydro,EWIC I/C,Interconnector cf,   'EASTWEST',  'Greenlink',Celtic,IE Wind Penetration,IE Solar Penetration,,non wind/solar/int compared to demand,AI Oversupply,AI Oversupply Percentage,SNSP,
06/01/2023 04:00,winter,3057.91,0.636401665,0.559174724,0.999,3963.46,1785.66,0,0.14,0.08,131.71,278.99,-0.526396226,254.02,-243.26,0,58.40%,0.00%,556.98,0.182144013,1423.732,28.80%,64.00%,124
06/01/2023 05:00,winter,3069.47,0.638807492,0.566814939,0.999,3970.06,2111.16,0,0.14,0.15,131.2,-33.07,-0.06614,254.02,-243.26,476.61,68.80%,0.00%,856.37,0.278996048,1180.068,23.90%,64.50%,125
06/01/2023 06:00,winter,3158.11,0.657254943,0.606371895,0.999,3868.1,2375.85,0,0.17,0.08,127.19,-323.3,-0.6466,43.8,-243.26,-1.59,75.20%,0.00%,1169.43,0.370294258,908.28,19.10%,64.50%,126
06/01/2023 07:00,winter,3329.07,0.692834547,0.689278207,0.992,3400.57,2168.16,0,0.45,0.86,131.13,-222.76,-0.44552,-260.38,-243.26,-1.59,65.10%,0.00%,1265.99,0.380283382,593.346,13.60%,60.30%,127
06/01/2023 08:00,winter,3573.07,0.743614984,0.766910626,0.999,3270.37,2127.24,0,19.24,11.87,142.97,-0.07,-0.00014,32.15,-243.26,-1.59,59.50%,0.30%,1094.95,0.306445158,387.264,9.00%,63.20%,128
06/01/2023 09:00,winter,3758.12,0.782126951,0.786859051,0.975,3202.19,1977.23,0,50.35,22.57,141.1,249.14,-0.470075472,238.45,-103.43,0,52.60%,0.60%,926.31,0.246482284,460.808,10.80%,64.10%,129
06/01/2023 10:00,winter,3897.64,0.811163371,0.794314542,0.765,3247.64,2208.17,0.012,140.57,88.97,141.14,241.66,-0.455962264,119.04,0,0,56.70%,2.30%,803.01,0.206024671,405.044,9.20%,67.90%,130
06/01/2023 11:00,winter,3972.21,0.826682622,0.794194471,0.798,3415.73,2141.21,0.025,176.31,97.98,138.94,529.63,-0.999301887,254.02,-14.33,0,53.90%,2.50%,375.44,0.094516654,785.146,17.10%,71.20%,131
06/01/2023 12:00,winter,4007.24,0.833972945,0.792701895,0.967,3510.77,2143.68,0.082,216.07,129.47,131.88,529.89,-0.999792453,254.02,-107.89,478.98,53.50%,3.20%,366.12,0.09136463,868.183,18.50%,71.80%,132
06/01/2023 13:00,winter,3941.46,0.820283039,0.800212803,0.935,3284.59,2053.86,0.126,268.4,154.6,131.94,529.92,-0.999849057,254.02,0,0,52.10%,3.90%,358.91,0.091060166,714.331,16.00%,71.50%,133
06/01/2023 14:00,winter,3799.49,0.790736733,0.799427723,0.902,3323.27,1943.5,0.063,246.88,134.49,131.92,529.93,-0.999867925,254.02,0,100.64,51.20%,3.50%,360.26,0.094817989,923.019,20.40%,71.10%,134
06/01/2023 15:00,winter,3722.67,0.77474922,0.802084065,0.802,3323.46,1828.7,0.014,283.24,144.71,131.86,529.92,-0.999849057,136.02,-138.35,-1.59,49.10%,3.90%,360.48,0.096833724,1059.443,23.20%,68.40%,135
06/01/2023 16:00,winter,3753.4,0.781144641,0.823148227,0.654,3363.38,2051.57,0,259.32,170.33,131.31,269.08,-0.507698113,-256.65,-243.26,-1.59,54.70%,4.50%,631.07,0.168132893,605.682,13.40%,68.70%,136
06/01/2023 17:00,winter,3888.59,0.809279917,0.877167283,0.572,3466.24,2575.91,0,223.53,184.69,130.55,-71.08,-0.14216,-260.38,-243.26,-20.7,66.20%,4.70%,975.97,0.250983004,0,0.00%,70.60%,137
06/01/2023 18:00,winter,4001.64,0.832807492,0.878349521,0.499,3502.31,2872.95,0,116.14,113.45,129.82,-0.01,-0.00002,-260.38,-249.91,-297.02,71.80%,2.80%,900.18,0.224952769,0,0.00%,72.80%,138
06/01/2023 19:00,winter,4009.93,0.834532778,0.836481659,0.364,3550.94,2930.04,0,44.07,43.48,130.11,-0.02,-0.00004,-260.38,-243.26,-478.07,73.10%,1.10%,890,0.221949012,0,0.00%,72.40%,139
06/01/2023 20:00,winter,3968.38,0.825885536,0.788471698,0.405,3588.55,2979.51,0,1.29,1.66,131.34,-0.01,-0.00002,-260.38,-243.26,-317.83,75.10%,0.00%,948.16,0.238928732,0,0.00%,71.40%,140
06/01/2023 21:00,winter,3985.81,0.829513007,0.750362984,0.354,3593.16,3117.95,0,0.21,0.12,123.62,-0.02,-0.00004,-260.38,-471.75,-300.11,78.20%,0.00%,748.1,0.187690833,0,0.00%,74.90%,141
06/01/2023 22:00,winter,3727.01,0.775652445,0.699024284,0.537,3704.35,2829.94,0,0.15,0.12,122.77,74.42,-0.140415094,-260.38,-342.54,-397.1,75.90%,0.00%,639.57,0.171604047,63.525,1.40%,73.10%,142
06/01/2023 23:00,winter,3487.88,0.725885536,0.678567866,0.939,3789.32,2423.43,0,0.14,0.13,122.97,378.94,-0.714981132,-260.38,-243.26,-339.14,69.50%,0.00%,348.96,0.100049314,637.253,13.50%,69.60%,143
07/01/2023 00:00,winter,3382.64,0.703983351,0.644724446,0.63,3885.54,2542.14,0,0.15,0.1,132.61,-40.91,-0.08182,-254.55,-494.09,-351,75.20%,0.00%,896.24,0.264952818,400.043,8.30%,69.10%,144
07/01/2023 01:00,winter,3245.25,0.675390219,0.601262409,0.757,3843.97,2214.19,0,0.13,0.08,131.2,3.97,-0.007490566,-168.12,-373.3,-381.53,68.20%,0.00%,816.67,0.251650874,735.867,15.30%,67.80%,145
07/01/2023 02:00,winter,3130.57,0.651523413,0.569657853,0.763,3780.04,2034.99,0,0.15,0.1,132.42,32.85,-0.061981132,-142.63,-334.59,-360.99,65.00%,0.00%,804.02,0.256828629,1062.777,22.40%,64.00%,146
07/01/2023 03:00,winter,3039.22,0.632511967,0.552528328,0.906,3676.66,1979.83,0,0.12,0.11,133.01,-71.13,-0.14226,-36.28,-353.51,-343.12,65.10%,0.00%,926.04,0.3046966,1041.931,22.40%,62.50%,147
07/01/2023 04:00,winter,2967.26,0.6175359,0.55000314,0.999,3641.12,1750.04,0,0.13,0.1,131.72,179.24,-0.338188679,-6.57,-371.17,-128.69,59.00%,0.00%,653.32,0.220176189,1279.294,27.70%,61.90%,148
07/01/2023 05:00,winter,2964.83,0.617030177,0.542944808,0.999,3678.05,1755.71,0,0.14,0.11,131.25,101.37,-0.191264151,-6.57,-406.52,-434.77,59.20%,0.00%,734.64,0.247784865,1170.704,25.10%,62.00%,149
07/01/2023 06:00,winter,3015.91,0.62766077,0.556954332,0.983,3600.79,1872.76,0,0.14,0.1,131.41,216.42,-0.408339623,-6.57,-404.75,-430.86,62.10%,0.00%,626.58,0.207758189,810.787,17.70%,64.30%,150
07/01/2023 07:00,winter,3098.88,0.6449282,0.581365707,0.909,3644.08,1951.71,0,7.56,7.23,139.18,228.74,-0.431584906,-6.57,-391.45,-301.59,63.00%,0.20%,525.65,0.1696258,819.77,17.80%,67.00%,151
07/01/2023 08:00,winter,3312.15,0.689313215,0.623305612,0.937,3623.65,2173.48,0,60.62,37.97,140.48,71.32,-0.134566038,-6.57,-4.37,-58.02,65.60%,1.10%,665.3,0.200866507,676.243,14.40%,69.40%,152
07/01/2023 09:00,winter,3411.88,0.710068678,0.666651273,0.775,3815.49,2336.14,0,162.52,99.07,142.2,-99.64,-0.19928,0,0,402.31,68.50%,2.90%,838.35,0.245714972,873.518,17.50%,70.10%,153
07/01/2023 10:00,winter,3570.51,0.743082206,0.711969794,0.952,3717.69,2500.33,0.011,229.94,125.64,149.56,-184.72,-0.36944,0,170.28,106.66,70.00%,3.50%,934.94,0.261850548,848.499,17.00%,71.00%,154
07/01/2023 11:00,winter,3598.06,0.748815817,0.729341309,0.999,3814.02,2413.69,0.021,272.36,133.84,152.75,50.23,-0.094773585,192.36,170.28,212.98,67.10%,3.70%,705.23,0.196002846,961.116,18.70%,71.20%,155
07/01/2023 12:00,winter,3626.05,0.754640999,0.743448737,0.999,3873.49,2458.84,0.023,334.26,144,151.28,-122.68,-0.24536,362.02,0,142.14,67.80%,4.00%,873.67,0.240942624,1169.084,22.20%,71.90%,156
07/01/2023 13:00,winter,3742.67,0.77891155,0.742743089,0.963,3869.84,2480.78,0.021,151.49,52.9,150.32,71.03,-0.134018868,362.02,0,560,66.30%,1.40%,678.52,0.181293034,1084.79,21.30%,72.70%,157
07/01/2023 14:00,winter,3578.49,0.744742976,0.743156872,0.939,3778.35,2237.76,0.02,360.43,147.18,150.81,48.87,-0.092207547,362.02,259.28,261.68,62.50%,4.10%,700.7,0.195808847,1397.406,26.90%,71.20%,158
07/01/2023 15:00,winter,3593.33,0.747831426,0.746786713,0.868,3832.48,2500.44,0.003,245.4,111.71,150.74,-38.91,-0.07782,413.21,259.28,261.68,69.60%,3.10%,788.61,0.219464953,986.687,19.20%,71.20%,159
07/01/2023 16:00,winter,3608.82,0.751055151,0.766023948,0.946,3732.43,2666.27,0,317.87,154.36,151.12,-67.14,-0.13428,0,0,0,73.90%,4.30%,831.76,0.230479769,568.207,11.20%,72.10%,160
07/01/2023 17:00,winter,3771.92,0.784998959,0.824099559,0.999,3693.33,2847.97,0,227.68,133.87,148.38,-0.01,-0.00002,-6.57,-4.37,-1.59,75.50%,3.50%,745.79,0.197721585,0,0.00%,74.80%,161
07/01/2023 18:00,winter,3950.99,0.822266389,0.831780414,0.999,3353.57,2921,0,159.22,150.11,148.32,-0.06,-0.00012,-6.57,-4.37,-466.3,73.90%,3.80%,757.62,0.191754472,0,0.00%,74.70%,162
07/01/2023 19:00,winter,3975.88,0.82744641,0.793143387,0.988,3107.07,2776.05,0,46.9,45.24,142.6,45.83,-0.086471698,-6.57,-4.37,-462.36,69.80%,1.10%,706.77,0.177764419,0,0.00%,73.50%,163
07/01/2023 20:00,winter,4026.09,0.837895942,0.749029271,0.809,2557.4,2335.12,0,2.33,2.47,132.58,194.86,-0.367660377,-6.57,-4.37,-486.44,58.00%,0.10%,886.69,0.220236011,0,0.00%,67.10%,164
07/01/2023 21:00,winter,4069.28,0.846884495,0.710105921,0.7,2216.8,2007.22,0,0.15,0.21,128.09,522.35,-0.985566038,-6.57,-4.37,-363.58,49.30%,0.00%,628.92,0.15455314,0,0.00%,65.90%,165
07/01/2023 22:00,winter,3791.93,0.789163371,0.669392588,0.861,1991.88,1848.72,0,0.16,0.17,126.7,529.97,-0.999943396,-6.57,-4.37,-316.49,48.80%,0.00%,450.89,0.118907786,0,0.00%,66.80%,166
07/01/2023 23:00,winter,3485.73,0.725438085,0.655839334,0.807,1664.4,1576.88,0,0.16,0.16,129.02,529.98,-0.999962264,-6.57,-4.37,-218.39,45.20%,0.00%,507.47,0.145584999,0,0.00%,62.60%,167
08/01/2023 00:00,winter,3304.89,0.687802289,0.620122805,0.645,1307.5,1262.77,0,0.14,0.18,128.47,529.98,-0.999962264,-260.38,-243.26,-435.81,38.20%,0.00%,808.35,0.244592104,0,0.00%,54.00%,168
08/01/2023 01:00,winter,3183.01,0.662437045,0.581441444,0.592,1075.64,1056.81,0,0.16,0.18,127.77,529.98,-0.999962264,-260.38,-243.26,-411.24,33.20%,0.00%,975.79,0.306562028,0,0.00%,49.50%,169
08/01/2023 02:00,winter,3139.2,0.653319459,0.549210671,0.548,827.43,806.47,0,0.16,0.17,129.07,529.97,-0.999943396,-260.38,-243.26,-378.05,25.70%,0.00%,1189.85,0.379029689,0,0.00%,43.50%,170
08/01/2023 03:00,winter,3068.99,0.638707596,0.533739974,0.392,560.93,542.24,0,0.15,0.15,127.7,529.94,-0.999886792,-432.49,-243.26,-292.58,17.70%,0.00%,1377.93,0.448984845,0,0.00%,38.10%,171
08/01/2023 04:00,winter,3043.07,0.633313215,0.52499141,0.496,432.98,414.45,0,0.16,0.12,127.76,529.94,-0.999886792,-260.38,-243.26,-312.69,13.60%,0.00%,1380.23,0.453564985,0,0.00%,35.90%,172
08/01/2023 05:00,winter,3094.37,0.643989594,0.527625585,0.318,297.77,280.79,0,0.13,0.15,127,529.98,-0.999962264,-472.48,-243.26,-285.35,9.10%,0.00%,1308.03,0.422712862,0,0.00%,35.60%,173
08/01/2023 06:00,winter,3359.49,0.699165453,0.535249175,0.278,219.51,201.17,0,0.15,0.17,127.84,529.93,-0.999867925,-500,-243.26,-358.64,6.00%,0.00%,1699.28,0.505814871,0,0.00%,31.40%,174
08/01/2023 07:00,winter,3865.84,0.804545265,0.560833552,0.224,199.62,176.99,0,2.81,3.12,127.28,529.98,-0.999962264,-260.38,-243.26,-349.69,4.60%,0.10%,2253.54,0.582936697,0,0.00%,26.20%,175
08/01/2023 08:00,winter,4347.82,0.904853278,0.58706816,0.194,233.99,213.21,0,25.02,25.81,108.76,529.98,-0.999962264,-260.38,-243.26,-515.05,4.90%,0.60%,2855.46,0.656756719,0,0.00%,23.30%,176
08/01/2023 09:00,winter,4484.57,0.933313215,0.620237334,0.242,326.82,307.53,0,38.21,38.75,122.31,529.98,-0.999962264,-260.38,-36.59,-1.59,6.90%,0.90%,2932.01,0.653799584,0,0.00%,24.10%,177
08/01/2023 10:00,winter,4536.53,0.944126951,0.667373547,0.196,531.31,510.77,0.021,63.71,65.81,132.97,529.98,-0.999962264,-260.38,0,-1.59,11.30%,1.50%,2795.45,0.616208864,0,0.00%,27.90%,178
08/01/2023 11:00,winter,4567.03,0.950474506,0.700152952,0.204,783.23,761.06,0.137,71.8,66.13,132.54,529.99,-0.999981132,-260.38,25.88,-1.59,16.70%,1.40%,2478.07,0.542599895,0,0.00%,31.80%,179
08/01/2023 12:00,winter,4584.56,0.954122789,0.727111681,0.134,1037.04,1012.59,0.192,68.56,64.78,132.19,529.98,-0.999962264,-260.38,0,-1.59,22.10%,1.40%,2235.84,0.487689113,0,0.00%,36.30%,180
08/01/2023 13:00,winter,4612.57,0.959952133,0.745135274,0.15,1198.77,1179.55,0.179,69.92,73.41,133.65,476.19,-0.898471698,-260.38,83.88,-1.59,25.60%,1.60%,2183.32,0.473341326,0,0.00%,35.90%,181
08/01/2023 14:00,winter,4526.67,0.942074922,0.727564257,0.077,1571.82,1553.51,0.108,131.35,120.6,132.19,321.46,-0.606528302,-260.38,0,-1.59,34.30%,2.70%,1989.1,0.439417939,0,0.00%,39.50%,182
08/01/2023 15:00,winter,4545.1,0.94591051,0.721701093,0.034,1874.87,1857.19,0.01,75.45,79.07,133.33,278.28,-0.525056604,-260.38,-86.71,-1.59,40.90%,1.70%,1910.38,0.420316385,0,0.00%,41.60%,183
08/01/2023 16:00,winter,4597.08,0.956728408,0.743321277,0.019,2099.79,2073.57,0,70,71.53,132.07,282.45,-0.532924528,-260.38,-243.26,-399.63,45.10%,1.60%,1764.66,0.38386541,0,0.00%,45.20%,184
08/01/2023 17:00,winter,4742.34,0.986959417,0.814296217,0.09,2350.93,2328.42,0,49.09,51.15,133.98,86.2,-0.162641509,-260.38,-243.26,-700,49.10%,1.10%,2166.03,0.456742874,0,0.00%,43.90%,185
08/01/2023 18:00,winter,4773.69,0.993483871,0.827214018,0.179,2539.43,2515.07,0,34.75,33.32,144.67,-17.4,-0.0348,-260.38,-243.26,-663.37,52.70%,0.70%,2383.29,0.499255293,0,0.00%,43.70%,186
08/01/2023 19:00,winter,4665.26,0.970917794,0.803792768,0.262,2583.72,2558.06,0,12.87,13.51,128.76,-105.94,-0.21188,-260.38,-243.26,-499.16,54.80%,0.30%,2460.35,0.527376824,0,0.00%,44.40%,187
08/01/2023 20:00,winter,4574.66,0.952062435,0.767932154,0.252,2610.78,2586.2,0,0.27,0.52,128.79,-39.52,-0.07904,-260.38,-243.26,-554.93,56.50%,0.00%,2253.19,0.49253715,0,0.00%,46.10%,188
08/01/2023 21:00,winter,4443.98,0.924865765,0.732472393,0.164,2675.05,2653.82,0,0.15,0.16,118.71,-0.07,-0.00014,-260.38,-243.26,-433.19,59.70%,0.00%,2000.81,0.450229299,0,0.00%,48.60%,189
08/01/2023 22:00,winter,4089.06,0.851001041,0.665958555,0.189,2916.63,2876.93,0,0.08,0.2,110.87,-0.02,-0.00004,-260.38,-243.26,-573.83,70.40%,0.00%,1357.06,0.331875786,0,0.00%,58.40%,190
08/01/2023 23:00,winter,3730.62,0.776403746,0.635877978,0.33,2964.44,2709.23,0,0.1,0.18,112.53,-0.02,-0.00004,-260.38,-243.26,-473.37,72.60%,0.00%,1063.07,0.284957996,0,0.00%,62.90%,191
09/01/2023 00:00,winter,3561.09,0.741121748,0.604190296,0.254,3159.82,2825.78,0,0.09,0.19,113.76,-0.01,-0.00002,-260.38,-243.26,-624.12,79.40%,0.00%,1072.82,0.301261692,0,0.00%,65.60%,192
09/01/2023 01:00,winter,3469.42,0.722043704,0.572062969,0.584,3173.01,3007.36,0,0.13,0.18,113.52,-51.69,-0.10338,-260.38,-243.26,-566.81,86.70%,0.00%,944.91,0.27235388,0,0.00%,69.70%,193
09/01/2023 02:00,winter,3402.99,0.708218522,0.54790282,0.407,3221.05,2989.73,0,0.11,0.16,114.5,-149.98,-0.29996,-260.38,-243.26,-572.82,87.90%,0.00%,1011.55,0.297253298,0,0.00%,70.70%,194
09/01/2023 03:00,winter,3338.37,0.694770031,0.540253368,0.295,3321.1,2851.5,0,0.14,0.12,111.04,-149.98,-0.29996,-260.38,-243.26,-484.79,85.40%,0.00%,1007.11,0.301677166,0,0.00%,70.40%,195
09/01/2023 04:00,winter,3296.88,0.686135276,0.54135987,0.184,3357.18,2758.65,0,0.15,0.09,97.87,-149.99,-0.29998,-260.38,-243.26,-488.03,83.70%,0.00%,1067.82,0.32388804,0,0.00%,69.40%,196
09/01/2023 05:00,winter,3310.12,0.688890739,0.548913264,0.215,3413.68,2772.04,0,0.15,0.11,97.7,-149.98,-0.29996,-260.38,-243.26,-555.92,83.70%,0.00%,1073.97,0.324450473,0,0.00%,69.40%,197
09/01/2023 06:00,winter,3563.88,0.741702393,0.598173811,0.048,3259.96,2933.5,0,0.13,0.07,98.8,-161.79,-0.32358,-260.38,-243.26,-578.74,82.30%,0.00%,1126.44,0.316071248,0,0.00%,70.00%,198
09/01/2023 07:00,winter,4055.7,0.844058273,0.701292704,0.011,3139.73,3060.29,0,7.42,8.2,114.71,-42.91,-0.08582,-260.38,-243.26,-303.8,75.50%,0.20%,1116.89,0.275387726,0,0.00%,70.00%,199
09/01/2023 08:00,winter,4458.59,0.927906348,0.798533655,0.001,2933.92,2845.13,0,65.74,66.23,123.98,-0.02,-0.00004,-260.38,-243.26,-1.59,63.80%,1.50%,1363,0.305702027,0,0.00%,66.10%,200
09/01/2023 09:00,winter,4417.69,0.919394381,0.818156964,0.003,2998.12,2744.75,0,218.24,200.41,129.58,-0.02,-0.00004,10.42,248.93,42.34,62.10%,4.50%,1043.01,0.236098504,0,0.00%,71.50%,201
09/01/2023 10:00,winter,4308.91,0.896755463,0.836210113,0,3183.34,2625.94,0.021,255.99,187.04,131.92,-0.02,-0.00004,0,0,207.45,60.90%,4.30%,1073.66,0.249172064,0,0.00%,70.20%,202
09/01/2023 11:00,winter,4256.92,0.885935484,0.837839386,0.019,3187.15,2619.75,0.077,298.28,178.23,133.02,-0.01,-0.00002,0,0,0,61.50%,4.20%,1080.38,0.253793823,0,0.00%,69.80%,203
09/01/2023 12:00,winter,4189.58,0.871920916,0.834796969,0.01,2942.55,2488.36,0.127,405.89,195.46,133.1,53.85,-0.101603774,141.75,0,4.39,59.40%,4.70%,1020.26,0.243523217,0,0.00%,69.60%,204
09/01/2023 13:00,winter,4148.72,0.863417274,0.83932642,0.003,2772.83,2336.11,0.128,366.59,186.82,132.39,198.75,-0.375,145.4,150.6,16.62,56.30%,4.50%,855.62,0.206237104,0,0.00%,63.80%,205
09/01/2023 14:00,winter,4032.8,0.839292404,0.829755831,0.021,2760.37,1979.83,0.081,367.68,184.96,132.31,391.18,-0.738075472,0,137.29,0,49.10%,4.60%,661.94,0.16413906,56.898,1.40%,62.90%,206
09/01/2023 15:00,winter,3996.42,0.831721124,0.837399741,0.044,2797.44,1882.73,0.009,331,181.94,133.35,529.91,-0.999830189,-73.02,-16.72,-1.59,47.10%,4.60%,451.07,0.112868517,207.56,5.10%,66.90%,207
09/01/2023 16:00,winter,4073.24,0.847708637,0.861836977,0.039,2634.83,1957.72,0,316.37,175.24,134.38,529.95,-0.99990566,-213.95,-243.26,-1.59,48.10%,4.30%,636.9,0.156362012,0,0.00%,63.80%,208
09/01/2023 17:00,winter,4206.09,0.87535692,0.909213331,0.04,2427.23,1919.74,0,251.65,181.36,143.1,436.85,-0.824245283,-260.38,-243.26,-21.21,45.60%,4.30%,918.86,0.218459424,0,0.00%,61.70%,209
09/01/2023 18:00,winter,4293.31,0.893508845,0.910957133,0.084,1864.54,1821.8,0,177.42,173.72,136.19,311.99,-0.588660377,-260.38,-243.26,-183.13,42.40%,4.00%,1262.42,0.294043524,0,0.00%,55.30%,210
09/01/2023 19:00,winter,4308.94,0.896761707,0.872717264,0.165,1183.79,1160.4,0,45.07,45.25,112.13,529.93,-0.999867925,-260.38,-243.26,-198.59,26.90%,1.10%,1699.65,0.394447358,0,0.00%,46.80%,211
09/01/2023 20:00,winter,4321.1,0.899292404,0.834582688,0.181,648.83,632.46,0,2.88,2.92,111.9,529.91,-0.999830189,-260.38,-243.26,-64.28,14.60%,0.10%,2468.87,0.571352202,0,0.00%,33.30%,212
09/01/2023 21:00,winter,4448.03,0.925708637,0.792199444,0.192,643.21,626.45,0,0.14,0.22,96.68,529.9,-0.999811321,-260.38,-243.26,-344.67,14.10%,0.00%,2499.6,0.561956641,0,0.00%,31.10%,213
09/01/2023 22:00,winter,4102.73,0.853845994,0.729570367,0.3,829.04,812.97,0,0.11,0.2,96.8,529.89,-0.999792453,-260.38,-243.26,-1.59,19.80%,0.00%,2083.24,0.507769217,0,0.00%,37.40%,214
09/01/2023 23:00,winter,3692.11,0.768389178,0.681710034,0.492,1033.15,1014.81,0,0.09,0.2,95.51,529.91,-0.999830189,-260.38,-243.26,-1.59,27.50%,0.00%,1328.58,0.359843017,0,0.00%,46.60%,215
10/01/2023 00:00,winter,3493.45,0.727044745,0.63407137,0.478,1449.16,1428.73,0,0.07,0.19,97.85,529.88,-0.999773585,-6.57,-4.37,-314.32,40.90%,0.00%,576.18,0.164931515,0,0.00%,60.60%,216
10/01/2023 01:00,winter,3358.53,0.698965661,0.602125073,0.438,1799.88,1636.78,0,0.08,0.18,99.13,529.91,-0.999830189,-6.57,-4.37,-636.16,48.70%,0.00%,478.55,0.142487934,0,0.00%,63.30%,217
10/01/2023 02:00,winter,3276.42,0.681877211,0.590984324,0.457,2298.7,1644.94,0,0.07,0.18,98.04,529.98,-0.999962264,-6.57,-4.37,-618.82,50.20%,0.00%,417.22,0.127340207,0,0.00%,64.30%,218
10/01/2023 03:00,winter,3179.55,0.661716961,0.583998035,0.539,2451.19,1567.98,0,0.07,0.19,98.79,459.3,-0.866603774,-6.57,-4.37,-700,49.30%,0.00%,499.87,0.157214071,0,0.00%,63.00%,219
10/01/2023 04:00,winter,3111.4,0.647533819,0.582431569,0.4,2807.98,2151.84,0,0.07,0.16,98.68,77.07,-0.145415094,-13.53,-4.37,-700,69.20%,0.00%,879.75,0.28275053,0,0.00%,67.30%,220
10/01/2023 05:00,winter,3135.73,0.652597294,0.593193632,0.26,3043.94,2135.21,0,0.07,0.17,98.86,-71.69,-0.14338,-266.11,-4.37,-700,68.10%,0.00%,1032.45,0.329253475,0,0.00%,66.10%,221
10/01/2023 06:00,winter,3420.01,0.711760666,0.636633502,0.175,2792.12,2600.13,0,0.05,0.14,99.68,-38.46,-0.07692,-500,-5.95,-700,76.00%,0.00%,1060.06,0.309958158,0,0.00%,68.90%,222
10/01/2023 07:00,winter,3920.26,0.815870968,0.718322478,0.185,2730.31,2397.31,0,1.17,1.33,109.54,-0.06,-0.00012,-145.96,-4.37,-700,61.20%,0.00%,1434.69,0.365968074,0,0.00%,62.10%,223
10/01/2023 08:00,winter,4417.28,0.919309053,0.793917384,0.329,2769.16,2571.69,0,8.66,9.39,129.68,44.16,-0.083320755,-59.53,-4.37,-700,58.20%,0.20%,1439.48,0.325874746,0,0.00%,62.50%,224
10/01/2023 09:00,winter,4554.05,0.947773153,0.813121368,0.449,2776.95,2621.18,0,22.09,23.46,145.08,0.02,-3.77E-05,-6.57,-4.37,-700,57.60%,0.50%,1570.15,0.344781019,0,0.00%,63.20%,225
10/01/2023 10:00,winter,4551.55,0.947252862,0.829822332,0.52,2742.63,2570.84,0.108,42.33,44.79,144.4,247.93,-0.467792453,-6.57,-4.37,-700,56.50%,1.00%,1008.19,0.221504762,0,0.00%,68.80%,226
10/01/2023 11:00,winter,4459.12,0.928016649,0.837543826,0.49,2738.39,2578.69,0.216,90.67,83.81,147.8,120.59,-0.227528302,-6.57,-4.37,-700,57.80%,1.90%,1139.53,0.255550423,0,0.00%,67.90%,227
10/01/2023 12:00,winter,4408.93,0.91757128,0.846357043,0.599,2955.67,2713.5,0.221,124.43,125.31,132.9,0.02,-3.77E-05,-6.57,-4.37,-700,61.50%,2.80%,1233.39,0.279748148,0,0.00%,68.40%,228
10/01/2023 13:00,winter,4403.06,0.916349636,0.847182763,0.763,3186.28,2685.01,0.153,87.53,86.58,133.09,83.08,-0.156754717,-6.57,-4.37,-700,61.00%,2.00%,1083.1,0.245988017,0,0.00%,69.50%,229
10/01/2023 14:00,winter,4357.27,0.906819979,0.840325781,0.799,3266.74,2455.83,0.097,86.87,69.79,132.4,306,-0.577358491,-6.57,-4.37,-700,56.40%,1.60%,833.09,0.191195404,0,0.00%,69.50%,230
10/01/2023 15:00,winter,4329.86,0.901115505,0.838908942,0.966,3369.89,2270.65,0.015,85.44,64.93,133.8,321.41,-0.606433962,-6.57,-4.37,-700,52.40%,1.50%,959.37,0.221570674,0,0.00%,66.20%,231
10/01/2023 16:00,winter,4395.3,0.914734651,0.858118468,0.999,3509.52,2681.12,0,94.58,82.06,130.63,96.72,-0.182490566,-43.52,-4.37,-700,61.00%,1.90%,1149.53,0.261536186,0,0.00%,67.60%,232
10/01/2023 17:00,winter,4543.64,0.94560666,0.901606366,0.997,3437.03,2909.02,0,74.66,65.81,130.33,0,0,-360.52,-118.77,-700,64.00%,1.40%,1244.4,0.273877332,0,0.00%,68.90%,233
10/01/2023 18:00,winter,4613.34,0.960112383,0.901122388,0.99,3607.25,3284.23,0,26.11,27.64,128.02,0.07,-0.000132075,-422.85,-68.41,-700,71.20%,0.60%,1144.26,0.248032879,0,0.00%,71.40%,234
10/01/2023 19:00,winter,4543.28,0.945531738,0.863944686,0.991,3628.35,3137.89,0,19.76,16.45,126.51,0.02,-3.77E-05,-479.53,-41.83,-700,69.10%,0.40%,1130,0.248718987,0,0.00%,70.80%,235
10/01/2023 20:00,winter,4471.09,0.930507804,0.826089045,0.999,3569.52,3065.73,0,1.25,1.27,126,0.03,-5.66E-05,-460.17,-60,-700,68.60%,0.00%,1118.68,0.250202971,0,0.00%,70.40%,236
10/01/2023 21:00,winter,4435.79,0.92316129,0.780607966,0.999,3515.35,2862.06,0,0.14,0.16,95.98,0.02,-3.77E-05,-415.88,-50.98,-700,64.50%,0.00%,1170.94,0.263975526,0,0.00%,69.10%,237
10/01/2023 22:00,winter,4034.31,0.83960666,0.722057612,1,3337.4,2423.96,0,0.16,0.14,96.49,44.83,-0.084584906,-237.85,-21.88,-700,60.10%,0.00%,1110.66,0.275303584,0,0.00%,66.00%,238
10/01/2023 23:00,winter,3640.73,0.75769615,0.676940441,1,3106.67,2175.41,0,0.14,0.13,96.73,164.77,-0.310886792,-11.43,-4.37,-685.46,59.80%,0.00%,793.25,0.217882128,172.227,4.40%,67.00%,239
